Ag Production by Crop Type
scenario,region,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Argentina,biomass,OtherGrain,0.007231993288999999,0.010539629485,0.016892740468,0.018408804711,0.015522111053,0.017890370518,0.021147835694,0.042859421679999996,0.06393976868,0.07303136689999999,0.08397887329999999,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Argentina,biomass,Rice,0.001687320292,0.004127968346999999,0.0064568660630000005,0.007426657385,0.006421434813,0.0074028318659999995,0.008620845829,0.016354799780000002,0.02390095058,0.02638653157,0.02972496489,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Argentina,biomass,Root_Tuber,0.0010195244345999998,0.0011079772099999998,0.001292357704,0.0014788265280000002,0.0012035441319999999,0.001343724586,0.0015799315980000001,0.004139200499,0.008897414118,0.01402873757,0.021971649815,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Argentina,biomass,SugarCrop,0.006165500426,0.010436346643000001,0.012464080589000002,0.014090434292000001,0.010194642559,0.011800873667,0.014508314266999998,0.026318163539,0.035825720482,0.031406028341,0.029717735592,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Argentina,biomass,Wheat,0.014279854744999999,0.038075085280000004,0.03492122833,0.04490123523,0.04154072715999999,0.05136000255000001,0.06414766975,0.14089517121999998,0.22760159921,0.27857960022,0.34451233094000006,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Argentina,biomass,biomass,0.0,0.0,0.0,0.0,0.0036325343000000003,0.007564536,0.012959383000000001,0.018010074,0.021198098999999998,0.030732648,0.04124515000000001,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,Corn,Corn,25.3635801,44.000452300000006,55.169415,65.20765386,83.19022059,100.40082891,119.52602236,141.89636742,167.04034959999998,188.6312385,198.2611313,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,FiberCrop,FiberCrop,2.3789247999999996,3.6748371,4.0987131,4.653215706000001,5.54282644,6.16809022,6.710419246,7.672710004,9.077693214,10.93748283,12.7307648,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,Forest,Forest,0.19655450000000002,0.254758,0.2689941,0.28692497650000004,0.30934692069999997,0.3166937033,0.3210587574,0.3434145318,0.3784453046,0.4268472075,0.47402477880000005,0.0,0.0,0.0,billion m3,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,MiscCrop,MiscCrop,41.225235700000006,53.9583341,57.860700699999995,57.06497482,57.71379688,56.55088237,55.28832184,66.99916902,81.69394042,98.30883738,114.35215815000001,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,NonFoodDemand_Forest,NonFoodDemand_Forest,0.196521,0.254425,0.268736,0.280045,0.290512,0.299717,0.307159,0.312841,0.316839,0.319169,0.319633,0.0,0.0,0.0,billion m3,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,OilCrop,OilCrop,19.5969456,53.13717989999999,65.7749884,67.80727087000001,72.294376072,75.595546757,76.728554445,80.721814292,86.349595956,91.667908374,98.47230385099999,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,OtherGrain,OtherGrain,0.6787382,2.6134178,2.5914946,2.881412448,3.26268959,3.2863605710000003,3.297157949,3.133585427,3.255244485,3.963458255,4.7007517100000005,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,PalmFruit,PalmFruit,0.7850341000000001,3.5800059,4.1946395,5.77776025,7.63463709,9.30622855,10.928494789999998,10.001745179999999,9.67265359,8.25901987,6.5103509200000005,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,Pasture,Pasture,283.39435799999995,437.90720799999997,464.74764899999997,484.390742,494.45318199999997,509.93413200000003,516.0940870000001,492.883537,472.76386600000006,445.16903999999994,421.90552799999995,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,Rice,Rice,9.9503082,11.878377699999998,12.356404699999999,15.11036519,18.81668664,21.641774849999997,23.758437179999998,22.6995613,22.41390298,23.380357880000002,24.409669049999998,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,Root_Tuber,Root_Tuber,26.3248199,28.948750099999998,29.664280400000003,30.473193766,32.292220797000006,33.71432357700001,35.04089777,48.69752034500001,66.03871390799999,86.67276330300001,109.98471638999999,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,SugarCrop,SugarCrop,261.1250681,452.2589095,697.0938128,783.6043369,807.6895438999999,943.4026509,1091.8344468000003,1290.6088195,1426.6186004,1359.4239819,1358.1283984000002,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,UnmanagedLand,UnmanagedLand,21.163651276299998,18.531423573299996,19.035303376,3.6397867550000003,5.7567975890000005,3.442326194,2.3995404119999995,7.045244872000001,10.532018942,9.973504062,9.526829534,0.0,0.0,0.0,none,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,Wheat,Wheat,4.0214121,4.6460044,5.7359887,5.8649151,6.415478499999999,6.869794499999999,7.2393472,8.403827,9.2668544,10.379395599999999,11.4550464,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,biomass,Corn,0.0093893,0.03646083,0.070381936667,0.10122879779499999,0.10745691897000001,0.14460609605000002,0.19551970044,0.43208268800000005,0.7212602379999999,0.8705287872999999,1.00559064763,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,biomass,FiberCrop,0.01220678871,0.0205495968,0.0260112071,0.03125481456,0.027940165790000002,0.031769083180000005,0.036489651479999996,0.07560374087999999,0.12471635724999999,0.15868884460000002,0.2007441582,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,biomass,Forest,0.011372027279999999,0.01538465281,0.016793580960000002,0.01818411865,0.017933442049999998,0.018648643529999998,0.019116094,0.023540604399999998,0.028983520300000003,0.0331735819,0.0380341197,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,biomass,MiscCrop,0.0011723,0.0058561657,0.0084181,0.009264017,0.0074499227,0.007895682,0.008592933,0.019879272,0.03512196,0.045989603000000004,0.059398618,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,biomass,NonFoodDemand_Forest,0.342064,0.449607,0.474897,0.393535,0.372564,0.392739,0.410813,0.491634,0.563627,0.582657,0.607895,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,biomass,OilCrop,0.013349066,0.054743723464,0.087788512234,0.101199504675,0.084705215991,0.09421809739,0.10461689629899999,0.20532709951,0.31378599116000006,0.35931358578,0.42765835129,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,biomass,OtherGrain,9.1924865E-4,0.0052869666,0.006502558300000001,0.007918276,0.006932222,0.007329973,0.007951478,0.013877199,0.020327187,0.026395709,0.034340737,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,biomass,PalmFruit,3.6308531499999996E-4,0.00237730098,0.0031760329,0.0046841585299999995,0.004688798180000001,0.00588560362,0.0073443968699999996,0.012167242449999999,0.01638293817,0.01474559814,0.01260498555,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,biomass,Rice,0.029593940380000003,0.044074769259999994,0.05418287445,0.07136803181,0.06750455037,0.08016415758,0.0937515005,0.1617453845,0.2218448376,0.24340249259999996,0.27536479929999996,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,biomass,Root_Tuber,0.03251842297,0.039232259241999995,0.04570956677600001,0.04982445202,0.039717029582000005,0.042476445395,0.046722087696999995,0.117959800988,0.22345145668900002,0.31017898081000006,0.4283639860799999,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,biomass,SugarCrop,0.09836217432999998,0.19173056371000002,0.33814207103,0.40692327130000006,0.31787824892000005,0.38268232566,0.47115375230000006,1.018200657,1.5810934789,1.6012705170000001,1.7483623884,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,biomass,Wheat,0.0036964185,0.005242249,0.011449828,0.01430311,0.013106468999999999,0.015650927000000002,0.018705112,0.040073273,0.062787867,0.07562749,0.092348093,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Brazil,biomass,biomass,0.0,0.0,0.0,0.0,0.113234249121,0.21957932645300002,0.34347180909,0.39068791104999995,0.41612526517,0.58725015919,0.77106220906,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,Corn,Corn,3.1744619999999997,3.652718,4.300645,4.9537960000000005,6.5847690000000005,9.354257,11.565729000000001,17.666805000000004,20.385503,22.844693,24.814326,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,FiberCrop,FiberCrop,0.27880720000000003,0.044252,0.0453227,0.04515948,0.05051605,0.05867863,0.06452516999999999,0.074827,0.0801112,0.08505,0.0891855,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,FodderGrass,FodderGrass,0.0177,0.01885,0.02,0.02246965,0.02534617,0.028840490000000003,0.03182922,0.027634270000000002,0.0268105,0.02533302,0.02392592,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,Forest,Forest,0.0435723,0.0498279,0.050885099999999996,0.053709151000000004,0.058005964,0.060131368,0.06128247099999999,0.052281837,0.052423555999999996,0.053499957,0.054918199,0.0,0.0,0.0,billion m3,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,MiscCrop,MiscCrop,15.894422000000002,25.75956,26.077746,26.482726,25.250283,21.541767,21.262404500000002,7.703471700000001,8.785713600000001,10.352291300000001,12.002442100000001,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,NonFoodDemand_Forest,NonFoodDemand_Forest,0.0436243,0.0496974,0.0506216,0.0534987,0.0561241,0.0584846,0.0605574,0.0623123,0.0637317,0.0648248,0.0655768,0.0,0.0,0.0,billion m3,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,OilCrop,OilCrop,0.1904739,0.3154224,0.32338570000000005,0.31466301,0.3092582,0.29653967,0.2976856,0.19930612,0.20192910000000003,0.20524757999999999,0.20920881,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,OtherGrain,OtherGrain,0.5814010000000001,0.4721673,0.4366117,0.4650141,0.688204,1.2076310000000001,1.502723,3.632764,3.860844,4.031051,4.17085,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,PalmFruit,PalmFruit,1.4073216000000002,3.6087529,4.8630377,5.257029,5.2737198,4.837557299999999,4.948781800000001,2.26558859,2.45543526,2.4772423499999996,2.38237037,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,Pasture,Pasture,39.715149,34.164901,37.952016,41.167304,43.35432,43.987423,44.730089,29.855414,27.319195999999994,24.691506999999998,22.635334999999998,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,Rice,Rice,1.751622,2.0967314999999997,2.3008446,2.38615754,2.8006091399999997,3.47691188,3.88140796,5.49482626,6.16123641,6.84011598,7.51177133,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,Root_Tuber,Root_Tuber,2.7214034,4.3345695,4.6838974,5.0566882,5.2722316,5.1416543599999995,5.57615004,2.9574681800000002,3.4684068200000002,4.11258934,4.8099262099999995,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,SugarCrop,SugarCrop,113.94524,67.4164,68.67298000000001,70.49270000000001,61.297869999999996,56.399018999999996,60.099768999999995,19.2939984,18.0001912,15.555077700000002,14.222907500000002,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,UnmanagedLand,UnmanagedLand,3.0340016760000004,1.5802372999999998,0.0,0.31036049000000004,0.27259314,0.32185105999999997,0.7203383,0.04942502,0.7796889100000001,0.6872987899999999,0.486177861,0.0,0.0,0.0,none,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,Wheat,Wheat,0.0350405,0.010092699999999998,0.0098692,0.010420376,0.013139853,0.018440556,0.021645434,0.036132304999999997,0.037640245999999995,0.038712290999999996,0.039538955,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,biomass,FiberCrop,0.001430618,2.474565E-4,2.876261E-4,3.0332879999999995E-4,2.546399E-4,3.022268E-4,3.508715E-4,7.37315E-4,0.0011006289999999999,0.0012339669999999999,0.001406314,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,biomass,Forest,2.119E-4,2.53674E-4,2.65626E-4,2.84656E-4,2.77636E-4,2.86925E-4,2.9552E-4,2.63374E-4,2.95426E-4,3.06614E-4,3.2614E-4,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,biomass,MiscCrop,0.001916849,0.00606219944,0.00670992368,0.007638049649999999,0.005743035590000001,0.0052270552000000005,0.0056546969200000005,0.00381268686,0.0062060032999999995,0.0078928469,0.0101502629,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,biomass,NonFoodDemand_Forest,0.0759321,0.0878228,0.089456,0.0751793,0.0719758,0.0766363,0.0809932,0.0979246,0.113373,0.118341,0.124717,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,biomass,OilCrop,4.1924978000000004E-4,0.0012373217,0.0015702320999999998,0.00164441,0.0012304957,0.0012204947000000002,0.0013092061,0.0015964750999999998,0.0022747486,0.0024620173,0.0027487692,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,biomass,OtherGrain,9.45464E-4,9.02037E-4,8.3556E-4,0.001028594,0.0012064019999999999,0.002253091,0.003115121,0.01380668,0.02112155,0.02398133,0.02769866,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,biomass,PalmFruit,0.0030947516000000004,0.008954196,0.013781534,0.01579739,0.011912219999999998,0.0111803286,0.012091006599999999,0.0100402462,0.015192449600000001,0.0162067361,0.0169591674,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,biomass,Rice,0.0056726797399999996,0.00751896153,0.00934102308,0.010380606869999998,0.00924432388,0.011841851280000001,0.014085266400000001,0.0366481704,0.0580609492,0.0688618134,0.08302554179999999,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,biomass,Root_Tuber,0.00177315567,0.0031975635900000003,0.0038959233,0.004485971300000001,0.0035329059999999993,0.0035396910299999996,0.00407298695,0.00392013941,0.006424981149999999,0.008063861640000001,0.010272922700000001,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,biomass,SugarCrop,0.041624325,0.026923699,0.031688523,0.034767689000000004,0.022883634000000003,0.021685684,0.024582761,0.014356098599999999,0.0187679239,0.0172063868,0.0171732271,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,biomass,Wheat,8.06816E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06117E-6,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Central America and Caribbean,biomass,biomass,0.0,0.0,0.0,0.0,0.0026279156,0.006377466300000001,0.010532228099999999,0.019943748,0.020534382,0.021667295,0.022893807000000002,0.0,0.0,0.0,EJ,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,Corn,Corn,1.0988343,1.5979846,1.5994372000000001,1.8540866000000003,2.4453466,3.3076293,4.408291799999999,8.675167,13.281969,17.848291,21.554109,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,FiberCrop,FiberCrop,0.37721079999999996,0.14305060000000003,0.0806949,0.097789308,0.129824223,0.17687755,0.23469122,0.27879567,0.30315046999999995,0.31765652,0.32285484,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,Forest,Forest,0.010277300000000001,0.011058,0.0111959,0.0119121243,0.0132489838,0.015100385700000002,0.0172365489,0.0193268571,0.019950896699999998,0.0203338726,0.0204698045,0.0,0.0,0.0,billion m3,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,MiscCrop,MiscCrop,7.355880999999999,10.2023474,10.9374716,11.123180800000002,12.174873,13.989131,16.171755,20.69071,25.233535,30.150085999999995,35.051107,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,NonFoodDemand_Forest,NonFoodDemand_Forest,0.0102823,0.0110134,0.0111602,0.0118923,0.0125917,0.0132382,0.0138199,0.0143247,0.0147593,0.0151233,0.0154042,0.0,0.0,0.0,billion m3,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,OilCrop,OilCrop,0.17815779999999998,0.07319400000000001,0.068205,0.07119972379999999,0.0816835484,0.098988535,0.117085197,0.135424002,0.14603341799999997,0.151969879,0.156135564,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,OtherGrain,OtherGrain,0.8238445000000001,0.2302711,0.12619729999999998,0.1491493847,0.1830000065,0.2124859981,0.23424226239999998,0.37632513340000007,0.4717474352,0.5435754914,0.5788910165,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,PalmFruit,PalmFruit,1.5337792000000001,3.1799794,3.4228124,3.8033077,4.3772334,5.250822100000001,6.2628955,7.1248899,7.908470900000001,7.6041197,6.8395570999999995,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,Pasture,Pasture,38.930264,46.343119,52.8499,58.027085,62.66340999999999,67.1356895,70.86987002,68.74685864099999,66.053298516,61.968329287,58.382019086999996,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,Rice,Rice,1.8934737,2.518611,2.6833497,3.3092793300000003,4.146371019999999,4.918707700000001,5.435797,7.4206541999999995,8.9136185,10.186175500000001,11.1436803,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,Root_Tuber,Root_Tuber,4.214141799999999,4.2721225,4.7721879,5.021297199999999,5.7334043,7.020144,8.6318895,11.686900000000001,14.360270599999998,16.940651000000003,19.448601,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,SugarCrop,SugarCrop,27.3572306,39.1718962,30.025140800000003,33.9764311,36.403911799999996,48.1277923,63.545269,67.104816,65.199794,55.3516406,50.5107871,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,UnmanagedLand,UnmanagedLand,0.6860462260000001,0.0,0.11425577600000002,0.5391852456000001,0.832124877,1.0215213,1.0250622799999998,1.3939883672,1.6383544570600002,1.38389004163,1.0563821347600002,0.0,0.0,0.0,none,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,Wheat,Wheat,0.0832238,0.039436399999999996,0.0242473,0.026853611,0.031868719,0.038211197,0.04437304,0.09108616,0.12792832,0.16073505000000002,0.18625452999999997,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",Colombia,biomass,Corn,6.78856E-6,3.086427E-4,5.460698782999999E-4,0.0010501226,0.001368621,0.0022939328000000005,0.0037444636,0.017435423,0.04437232,0.071429197,0.10311639,0.0,0.0,0.0,EJ,
